Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422163,1142216,Other green leguminous vegetables,Autres légumes à gousse verts,"Other fresh leguminous and gramineous plants or seed type vegetables (pod vegetable), harvested while green for their green grains or for their green pods, mainly for human consumption.","Autres plantes légumineuses et graminées fraîches ou légumes sous forme de graines (légumes-gousses), récoltés précocement pour leurs grains verts ou leurs gousses vertes, principalement pour la consommation humaine."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221631,11422163,Other green leguminous vegetables,Autres légumes à gousse verts,"Other fresh leguminous and gramineous plants or seed type vegetables (pod vegetable), harvested while green for their green grains or for their green pods, mainly for human consumption.","Autres plantes légumineuses et graminées fraîches ou légumes sous forme de graines (légumes-gousses), récoltés précocement pour leurs grains verts ou leurs gousses vertes, principalement pour la consommation humaine."
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1142217,114221,Fresh mushrooms (including truffles),Champignons frais (y compris les truffes),Fresh mushrooms and truffles.,Champignons et truffes frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422171,1142217,Fresh Agaricus mushrooms,Champignons agaric frais,Fresh Agaricus mushrooms.,Champignons agaric frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221711,11422171,Fresh white Agaricus mushrooms,Champignons agaric blanc frais,Fresh white Agaricus mushrooms.,Champignons agaric blanc frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221712,11422171,Fresh brown Agaricus mushrooms,Champignons agaric brun frais,Fresh brown Agaricus mushrooms.,Champignons agaric brun frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422172,1142217,Specialty and other fresh mushrooms,Champignons de spécialité et autres champignons frais,Specialty and other fresh mushrooms.,Champignons de spécialité et autres champignons frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221721,11422172,Fresh Shiitake mushrooms,Champignons shiitake frais,Fresh Shiitake mushrooms.,Champignons shiitake frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221722,11422172,Fresh Oyster mushrooms,Pleurotes en forme d'huître frais,Fresh Oyster mushrooms.,Pleurotes en forme d'huître frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221723,11422172,"Other fresh mushrooms, n.e.c.","Autres champignons frais, n.c.a.","Other fresh mushrooms, n.e.c.","Autres champignons frais, n.c.a."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422173,1142217,Fresh truffles,Truffes frais,Fresh truffles.,Truffes frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221731,11422173,Fresh truffles,Truffes frais,Fresh truffles.,Truffes frais.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1142218,114221,"Other fresh vegetables, n.e.c.","Autres légumes frais, n.c.a.","Other fresh vegetables, n.e.c.","Autres légumes frais, n.c.a."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422181,1142218,Fresh sweet corn,Maïs sucré frais,Fresh sweet corn.,Maïs sucré frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221811,11422181,Fresh sweet corn,Maïs sucré frais,Fresh sweet corn.,Maïs sucré frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422182,1142218,Fresh broccoli,Brocolis frais,Fresh broccoli.,Brocolis frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221821,11422182,Fresh broccoli,Brocolis frais,Fresh broccoli.,Brocolis frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422183,1142218,Fresh cauliflowers,Choux-fleurs frais,Fresh cauliflowers.,Choux-fleurs frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221831,11422183,Fresh cauliflowers,Choux-fleurs frais,Fresh cauliflowers.,Choux-fleurs frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422184,1142218,Fresh artichokes,Artichauts frais,Fresh artichokes.,Artichauts frais.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221841,11422184,Fresh artichokes,Artichauts frais,Fresh artichokes.,Artichauts frais.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11422185,1142218,"Other miscellaneous fresh vegetables, n.e.c.","Autres légumes divers frais, n.c.a.","Other miscellaneous fresh vegetables, n.e.c.","Autres légumes divers frais, n.c.a."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114221851,11422185,"Other miscellaneous fresh vegetables, n.e.c.","Autres légumes divers frais, n.c.a.","Other miscellaneous fresh vegetables, n.e.c.","Autres légumes divers frais, n.c.a."
2,Class (five-digit standard codes or six-character alphanumeric variant codes),Classe (codes types à cinq chiffres ou codes de variante à six caractères alphanumériques),11431,114,Pulse crops (except soybeans),Légumineuses de culture (sauf le soya),"This class comprises pulse crops, which are dry annual leguminous plants or edible seeds, harvested from pods, and primarily for the use in food processing, as both human food and animal feed.","Cette classe comprend les légumineuses de culture, qui sont des plantes légumineuses sèches annuelles ou des graines comestibles, récoltées à même les gousses, et utilisées principalement pour la transformation des aliments, comme aliments destinés à la consommation humaine et animale."
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),114311,11431,Chickpeas,Pois chiches,This subclass comprises chickpeas.,Cette sous-classe comprend les pois chiches.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143111,114311,"Chickpeas, Desi",Pois chiches Desi,"Chickpeas, Desi.",Pois chiches Desi.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431111,1143111,"Chickpeas, Desi",Pois chiches Desi,"Chickpeas, Desi.",Pois chiches Desi.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114311111,11431111,"Chickpeas, Desi",Pois chiches Desi,"Chickpeas, Desi.",Pois chiches Desi.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143112,114311,"Chickpeas, Kabuli",Pois chiches Kabuli,"Chickpeas, Kabuli.",Pois chiches Kabuli.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431121,1143112,"Chickpeas, Kabuli",Pois chiches Kabuli,"Chickpeas, Kabuli.",Pois chiches Kabuli.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114311211,11431121,"Chickpeas, Kabuli",Pois chiches Kabuli,"Chickpeas, Kabuli.",Pois chiches Kabuli.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143113,114311,Other chickpeas,Autres pois chiches,Other chickpeas.,Autres pois chiches.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431131,1143113,Other chickpeas,Autres pois chiches,Other chickpeas.,Autres pois chiches.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114311311,11431131,Other chickpeas,Autres pois chiches,Other chickpeas.,Autres pois chiches.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),114312,11431,Lentils,Lentilles,This subclass comprises lentils.,Cette sous-classe comprend les lentilles.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143121,114312,Large green lentils,Grosses lentilles vertes,Large green lentils.,Grosses lentilles vertes.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431211,1143121,Large green lentils,Grosses lentilles vertes,Large green lentils.,Grosses lentilles vertes.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114312111,11431211,Large green lentils,Grosses lentilles vertes,Large green lentils.,Grosses lentilles vertes.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143122,114312,Red lentils,Lentilles rouges,Red lentils.,Lentilles rouges.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431221,1143122,Red lentils,Lentilles rouges,Red lentils.,Lentilles rouges.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114312211,11431221,Red lentils,Lentilles rouges,Red lentils.,Lentilles rouges.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143123,114312,Small green lentils,Petites lentilles vertes,Small green lentils.,Petites lentilles vertes.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431231,1143123,Small green lentils,Petites lentilles vertes,Small green lentils.,Petites lentilles vertes.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114312311,11431231,Small green lentils,Petites lentilles vertes,Small green lentils.,Petites lentilles vertes.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143124,114312,Other lentils,Autres lentilles,Other lentils.,Autres lentilles.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431241,1143124,Other lentils,Autres lentilles,Other lentils.,Autres lentilles.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114312411,11431241,Other lentils,Autres lentilles,Other lentils.,Autres lentilles.
3,Subclass (six-digit standard codes),Sous-classe (codes types à six chiffres),114313,11431,Dry beans,Haricots secs,This subclass comprises dry beans.,Cette sous-classe comprend les haricots secs.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143131,114313,Dry white beans,Haricots secs blancs,Dry white beans.,Haricots secs blancs.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431311,1143131,Dry white beans,Haricots secs blancs,Dry white beans.,Haricots secs blancs.
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114313111,11431311,Dry white beans,Haricots secs blancs,Dry white beans.,Haricots secs blancs.
4,Detail (seven-digit standard codes),Détail (codes types à sept chiffres),1143132,114313,Dry coloured beans,Haricots secs de couleur,Dry coloured beans.,Haricots secs de couleur.
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431321,1143132,"Dry coloured beans, black","Haricots secs de couleur, noirs","Dry coloured beans, black.","Haricots secs de couleur, noirs."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114313211,11431321,"Dry coloured beans, black","Haricots secs de couleur, noirs","Dry coloured beans, black.","Haricots secs de couleur, noirs."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431322,1143132,"Dry coloured beans, cranberry","Haricots secs de couleur, canneberges","Dry coloured beans, cranberry.","Haricots secs de couleur, canneberges."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114313221,11431322,"Dry coloured beans, cranberry","Haricots secs de couleur, canneberges","Dry coloured beans, cranberry.","Haricots secs de couleur, canneberges."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431323,1143132,"Dry coloured beans, dark red kidney","Haricots secs de couleur, rognons rouge foncé","Dry coloured beans, dark red kidney.","Haricots secs de couleur, rognons rouge foncé."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114313231,11431323,"Dry coloured beans, dark red kidney","Haricots secs de couleur, rognons rouge foncé","Dry coloured beans, dark red kidney.","Haricots secs de couleur, rognons rouge foncé."
5,Detail (eight-digit variant codes),Détail (codes de variante à huit chiffres),11431324,1143132,"Dry coloured beans, Great Northern","Haricots secs de couleur, Great Northern","Dry coloured beans, Great Northern.","Haricots secs de couleur, Great Northern."
6,Detail (nine-digit variant codes),Détail (codes de variante à neuf chiffres),114313241,11431324,"Dry coloured beans, Great Northern","Haricots secs de couleur, Great Northern","Dry coloured beans, Great Northern.","Haricots secs de couleur, Great Northern."
