Level/Niveau,Hierarchical structure,Structure hiérarchique,Code,Parent ,Class title,Titres de classes,Class definition,Définitions de la classe
3,Group (three-digit codes),Groupe (codes à trois chiffres),163,C132,Diamonds and other non-metallic minerals (except cut gemstones),Diamants et autres minéraux non métalliques (sauf les pierres précieuses taillées),"This group comprises diamonds and other non-metallic minerals, except cut gemstones.","Ce groupe comprend les diamants et les autres minéraux non métalliques, sauf les pierres précieuses taillées."
4,Class (five-digit codes),Classe (codes à cinq chiffres),16311,163,Uncut and industrial diamonds,Diamants non taillés et industriels,This class comprises uncut and industrial diamonds.,Cette classe comprend les diamants non taillés et industriels.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),163111,16311,Uncut and industrial diamonds,Diamants non taillés et industriels,This subclass comprises uncut and industrial diamonds.,Cette sous-classe comprend les diamants non taillés et industriels.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631111,163111,Uncut diamonds,Diamants non taillés,Uncut diamonds.,Diamants non taillés.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631112,163111,Industrial diamonds,Diamants industriels,Industrial diamonds.,Diamants industriels.
4,Class (five-digit codes),Classe (codes à cinq chiffres),16312,163,Non-metallic minerals (except diamonds),Minéraux non métalliques (sauf les diamants),"This class comprises non-metallic minerals, except uncut and industrial diamonds.","Cette classe comprend les minéraux non métalliques, sauf les diamants non taillés et industriels."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),163121,16312,Gypsum,Gypse,This subclass comprises gypsum.,Cette sous-classe comprend le gypse.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631211,163121,Gypsum,Gypse,Gypsum.,Gypse.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),163122,16312,Sulphur,Soufre,This subclass comprises sulphur.,Cette sous-classe comprend le soufre.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631221,163122,Sulphur,Soufre,Sulphur.,Soufre.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),163123,16312,Phosphate rock,Roches phosphatées,This subclass comprises phosphate rock.,Cette sous-classe comprend les roches phosphatées.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631231,163123,Phosphate rock,Roches phosphatées,Phosphate rock.,Roches phosphatées.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),163124,16312,Rock salt,Sel gemme,This subclass comprises rock salt.,Cette sous-classe comprend le sel gemme.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631241,163124,Rock salt,Sel gemme,Rock salt.,Sel gemme.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),163125,16312,Other non-metallic minerals,Autres minéraux non métalliques,This subclass comprises other non-metallic minerals.,Cette sous-classe comprend les autres minéraux non métalliques.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631251,163125,Quartz,Quartz,Quartz.,Quartz.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631252,163125,Peat,Tourbe,Peat.,Tourbe.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),1631253,163125,"Other non-metallic minerals, n.e.c.","Autres minéraux non métalliques, n.c.a.","Other non-metallic minerals, n.e.c.","Autres minéraux non métalliques, n.c.a."
1,Section (three-digit alpha numeric codes),Section (codes à trois caractères alpha numériques),C14,,Metal and non-metallic mineral products,Produits en métal et produits minéraux non métalliques,,
2,Division (four-digit alpha numeric codes),Division (codes à quatre caractères alpha numériques),C141,C14,Intermediate metal products,Produits intermédiaires en métal,,
3,Group (three-digit codes),Groupe (codes à trois chiffres),311,C141,"Unwrought iron, steel and ferro-alloys","Fer, acier et ferro-alliages sous forme brute","This group comprises unwrought iron, steel and ferro-alloys.","Ce groupe comprend le fer, l'acier et les ferro-alliages sous forme brute."
4,Class (five-digit codes),Classe (codes à cinq chiffres),31111,311,"Unwrought iron, steel and ferro-alloys","Fer, acier et ferro-alliages sous forme brute","This class comprises unwrought iron, steel and ferro-alloys.","Cette classe comprend le fer, l'acier et les ferro-alliages sous forme brute."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),311111,31111,Unwrought iron and steel,Fer et acier sous forme brute,This subclass comprises unwrought iron and steel.,Cette sous-classe comprend le fer et l'acier sous forme brute.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3111111,311111,"Pig iron, iron ore sinter and pellets","Gueuse en fonte, minerai de fer fritté et boulettes","Pig iron, iron ore sinter and pellets.","Gueuse en fonte, minerai de fer fritté et boulettes."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3111112,311111,Iron or steel ingots and primary forms,Lingots et formes primaires de fer ou d'acier,Iron or steel ingots and primary forms.,Lingots et formes primaires de fer ou d'acier.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),311112,31111,Unwrought ferro-alloys,Ferro-alliages sous forme brute,This subclass comprises unwrought ferro-alloys.,Cette sous-classe comprend les ferro-alliages sous forme brute.
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3111121,311112,Unwrought ferro-alloys,Ferro-alliages sous forme brute,Unwrought ferro-alloys.,Ferro-alliages sous forme brute.
3,Group (three-digit codes),Groupe (codes à trois chiffres),312,C141,Basic and semi-finished iron or steel products,Formes primaires et produits semi-ouvrés de fer ou d'acier,This group comprises basic and semi-finished iron or steel products.,Ce groupe comprend les formes primaires et les produits semi-ouvrés de fer ou d'acier.
4,Class (five-digit codes),Classe (codes à cinq chiffres),31211,312,Hot-rolled iron or steel products,Produits de fer ou d'acier laminés à chaud,This class comprises hot-rolled iron or steel products.,Cette classe comprend les produits de fer ou d'acier laminés à chaud.
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),312111,31211,"Hot-rolled sheets and strips, of iron or non-alloy steel",Tôles et bandes de fer ou d'acier non allié laminées à chaud,This subclass comprises hot-rolled iron or non-alloy steel sheets and strips that are generally flat rather than long.,"Cette sous-classe comprend les tôles et bandes de fer ou d'acier non allié laminées à chaud, en règle générale de forme plate plutôt que longue."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3121111,312111,"Hot-rolled sheets and strips, of iron or non-alloy steel",Tôles et bandes de fer ou d'acier non allié laminées à chaud,Hot-rolled iron or non-alloy steel sheets and strips that are generally flat rather than long.,"Tôles et bandes de fer ou d'acier non allié laminées à chaud, en règle générale de forme plate plutôt que longue."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),312112,31211,"Hot-rolled sheets and strips, of alloy steel",Tôles et bandes d'acier allié laminées à chaud,This subclass comprises hot-rolled alloy steel sheets and strips that are generally flat rather than long.,"Cette sous-classe comprend les tôles et bandes d'acier allié laminées à chaud, en règle générale de forme plate plutôt que longue."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3121121,312112,"Hot-rolled sheets and strips, of alloy steel",Tôles et bandes d'acier allié laminées à chaud,Hot-rolled alloy steel sheets and strips that are generally flat rather than long.,"Tôles et bandes d'acier allié laminées à chaud, en règle générale de forme plate plutôt que longue."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),312113,31211,"Hot-rolled bars and bar shapes, of iron or non-alloy steel (except concrete reinforcing bars)",Barres et profilés de barres de fer ou d'acier non allié laminés à chaud (sauf les barres d'armature pour béton),"This subclass comprises hot-rolled iron or non-alloy steel bars and bar shapes, except concrete reinforcing bars, that are generally long rather than flat.","Cette sous-classe comprend les barres et profilés de barres de fer ou d'acier non allié laminés à chaud, sauf les barres d'armature pour béton, en règle générale de forme longue plutôt que plate."
6,Detail (seven-digit codes),Détail (codes à sept chiffres),3121131,312113,"Hot-rolled bars and bar shapes, of iron or non-alloy steel (except concrete reinforcing bars)",Barres et profilés de barres de fer ou d'acier non allié laminés à chaud (sauf les barres d'armature pour béton),"Hot-rolled iron or non-alloy steel bars and bar shapes, except concrete reinforcing bars, that are generally long rather than flat.","Barres et profilés de barres de fer ou d'acier non allié laminés à chaud, sauf les barres d'armature pour béton, en règle générale de forme longue plutôt que plate."
5,Subclass (six-digit codes),Sous-classe (codes à six chiffres),312114,31211,"Hot-rolled bars and bar shapes, of alloy steel (except concrete reinforcing bars)",Barres et profilés de barres d'acier allié laminés à chaud (sauf les barres d'armature pour béton),"This subclass comprises hot-rolled alloy steel bars and bar shapes, except concrete reinforcing bars, that are generally long rather than flat.","Cette sous-classe comprend les barres et profilés de barres d'acier allié laminés à chaud, sauf les barres d'armature pour béton, en règle générale de forme longue plutôt que plate."
