node_id,source_code,parent_code,label,definition,path_string,comparator_class_type,default_offer_template
CA_NAPCS_2022_2131121,2131121,213112,"Cannabis vegetative plants, in bulk","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, in bulk, not prepared or packaged for retail sale.","Cannabis products / Cannabis seeds and vegetative plants / Cannabis vegetative plants / Cannabis vegetative plants, in bulk",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131122,2131122,213112,"Cannabis vegetative plants, prepared for retail sale, for non-medical use","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for non-medical use.","Cannabis products / Cannabis seeds and vegetative plants / Cannabis vegetative plants / Cannabis vegetative plants, prepared for retail sale, for non-medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131123,2131123,213112,"Cannabis vegetative plants, prepared for retail sale, for medical use","Cannabis vegetative or live plants of various strain types, mainly used for planting or cultivation, and propagation of cannabis bred to contain cannabinoids, in particular THC (more than 0.3% w/w) and CBD, prepared for retail sale, for medical use. To obtain cannabis for medical use, a patient or client generally needs to register with a governmental authority and a holder of a licence for sale of cannabis for medical purposes, and get an authorization (medical document and written order) from an authorized health care practitioner.","Cannabis products / Cannabis seeds and vegetative plants / Cannabis vegetative plants / Cannabis vegetative plants, prepared for retail sale, for medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131211,2131211,213121,"Fresh cannabis flowering tops (including leaves), in bulk","Fresh cannabis flowering tops, including leaves, containing more than 0.3% w/w of THC, cannabidiol (CBD) and other cannabinoids, in bulk, not prepared or packaged for retail sale. Fresh cannabis refers to fresh or water-rich flowering tops (buds) and leaves, of female plants, that have not been subjected to any drying process.","Cannabis products / Fresh and dried cannabis flowering tops (including leaves) / Fresh cannabis flowering tops (including leaves) / Fresh cannabis flowering tops (including leaves), in bulk",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131212,2131212,213121,"Fresh cannabis flowering tops (including leaves), prepared for retail sale, for non-medical use","Fresh cannabis flowering tops, including leaves, containing more than 0.3% w/w of THC, cannabidiol (CBD) and other cannabinoids, prepared for retail sale, for non-medical use. Fresh cannabis refers to fresh or water-rich flowering tops (buds) and leaves, of female plants, that have not been subjected to any drying process.","Cannabis products / Fresh and dried cannabis flowering tops (including leaves) / Fresh cannabis flowering tops (including leaves) / Fresh cannabis flowering tops (including leaves), prepared for retail sale, for non-medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131213,2131213,213121,"Fresh cannabis flowering tops (including leaves), prepared for retail sale, for medical use","Fresh cannabis flowering tops, including leaves, containing more than 0.3% w/w of THC, cannabidiol (CBD) and other cannabinoids, prepared for retail sale, for medical use. Fresh cannabis refers to fresh or water-rich flowering tops (buds) and leaves, of female plants, that have not been subjected to any drying process. To obtain cannabis for medical use, a patient or client generally needs to register with a governmental authority and a holder of a licence for sale of cannabis for medical purposes, and get an authorization (medical document and written order) from an authorized health care practitioner.","Cannabis products / Fresh and dried cannabis flowering tops (including leaves) / Fresh cannabis flowering tops (including leaves) / Fresh cannabis flowering tops (including leaves), prepared for retail sale, for medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131221,2131221,213122,"Dried cannabis flowering tops (including leaves), in bulk","Dried cannabis flowering tops, including leaves, containing more than 0.3% w/w of THC, cannabidiol (CBD) and other cannabinoids, in bulk, not prepared or packaged for retail sale. Dried cannabis (also called marijuana, pot or weed) refers to harvested cannabis fresh flowering tops (buds) and leaves that have been subjected to drying and irradiation processes, but not further processed.","Cannabis products / Fresh and dried cannabis flowering tops (including leaves) / Dried cannabis flowering tops (including leaves) / Dried cannabis flowering tops (including leaves), in bulk",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131222,2131222,213122,"Dried cannabis flowering tops (including leaves), prepared for retail sale, for non-medical use","Dried cannabis flowering tops, including leaves, containing more than 0.3% w/w of THC, cannabidiol (CBD) and other cannabinoids, prepared for retail sale, for non-medical use. Dried cannabis (also called marijuana, pot or weed) refers to harvested cannabis fresh flowering tops (buds) and leaves that have been subjected to drying and irradiation processes, but not further processed.","Cannabis products / Fresh and dried cannabis flowering tops (including leaves) / Dried cannabis flowering tops (including leaves) / Dried cannabis flowering tops (including leaves), prepared for retail sale, for non-medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131223,2131223,213122,"Dried cannabis flowering tops (including leaves), prepared for retail sale, for medical use","Dried cannabis flowering tops, including leaves, containing more than 0.3% w/w of THC, cannabidiol (CBD) and other cannabinoids, prepared for retail sale, for medical use. Dried cannabis (also called marijuana, pot or weed) refers to harvested cannabis fresh flowering tops (buds) and leaves that have been subjected to drying and irradiation processes, but not further processed. To obtain cannabis for medical use, a patient or client generally needs to register with a governmental authority and a holder of a licence for sale of cannabis for medical purposes, and get an authorization (medical document and written order) from an authorized health care practitioner.","Cannabis products / Fresh and dried cannabis flowering tops (including leaves) / Dried cannabis flowering tops (including leaves) / Dried cannabis flowering tops (including leaves), prepared for retail sale, for medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131351,2131351,213135,Cannabis pure intermediates,"Cannabis pure intermediates, intended for further processing or for production of another cannabis product.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis pure intermediates / Cannabis pure intermediates",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131361,2131361,213136,"Cannabis extracts, in bulk","Cannabis products that are produced using extraction processing methods or by synthesizing phytocannabinoids., in bulk, not prepared or packaged for retail sale.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis extracts and concentrates / Cannabis extracts, in bulk",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131362,2131362,213136,"Cannabis extract inhaled products, for non-medical use","Cannabis extract inhaled products, for non-medical use, prepared for retail sale.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis extracts and concentrates / Cannabis extract inhaled products, for non-medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131363,2131363,213136,"Cannabis extract inhaled products, for medical use","Cannabis extract inhaled products, for medical use, prepared for retail sale.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis extracts and concentrates / Cannabis extract inhaled products, for medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131364,2131364,213136,"Cannabis extracts ingested products, for non-medical use","Cannabis extracts ingested products, for non-medical use, prepared for retail sale.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis extracts and concentrates / Cannabis extracts ingested products, for non-medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131365,2131365,213136,"Cannabis extracts ingested products, for medical use","Cannabis extracts ingested products, for medical use, prepared for retail sale.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis extracts and concentrates / Cannabis extracts ingested products, for medical use",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131369,2131369,213136,Other cannabis extracts products,Other cannabis extracts products.,"Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis extracts and concentrates / Other cannabis extracts products",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131371,2131371,213137,Cannabis-infused beverages,"Cannabis-infused beverages containing more than 0.3% w/w of the psychoactive compound tetrahydrocannabinol (THC), cannabidiol (CBD), and other cannabinoids and terpenes. Their use can be non-medical or medical. Generally, there is a limit on the level of THC a product available for sale could contain.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis-infused edible products / Cannabis-infused beverages",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131372,2131372,213137,Cannabis-infused edible products (except beverages),"Cannabis-infused edible products, such as food, except beverages, containing more than 0.3% w/w of the psychoactive compound tetrahydrocannabinol (THC), cannabidiol (CBD), and other cannabinoids and terpenes. Their use can be non-medical or medical. Generally, there is a limit on the level of THC a product available for sale could contain.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Cannabis-infused edible products / Cannabis-infused edible products (except beverages)",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131391,2131391,213139,Cannabis topical products,"Products that include cannabis as an ingredient and that are intended to be used on external body surfaces (e.g., skin, hair, nails).","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Other cannabis products, n.e.c. / Cannabis topical products",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2131399,2131399,213139,"Other cannabis products, n.e.c.","Other cannabis products, n.e.c.","Cannabis products / Cannabis products (except seeds, plants, and plant parts) / Other cannabis products, n.e.c. / Other cannabis products, n.e.c.",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2211111,2211111,221111,Broad woven fabrics of cotton or wool,"Broad woven fabrics, of a width exceeding 30 centimetres (12 inches), made entirely or primarily of cotton, or made entirely or partially of wool or other animal hair.","Fabric, fibre and yarn, and leather and dressed furs / Fabrics / Broad woven fabrics of cotton or wool / Broad woven fabrics of cotton or wool",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2211121,2211121,221112,Broad woven fabrics of mainly artificial or synthetic fibres,"Broad woven fabrics, of a width exceeding 30 centimetres (12 inches), made entirely or primarily of artificial or synthetic fibres.","Fabric, fibre and yarn, and leather and dressed furs / Fabrics / Broad woven fabrics (except cotton or wool) / Broad woven fabrics of mainly artificial or synthetic fibres",ExternalProductDetail,BaseComparableOffer
CA_NAPCS_2022_2211122,2211122,221112,Broad woven fabrics of natural fibres (except cotton or wool),"Broad woven fabrics, of a width exceeding 30 centimetres (12 inches), made entirely or primarily of natural fibres other than cotton, wool or animal hair.","Fabric, fibre and yarn, and leather and dressed furs / Fabrics / Broad woven fabrics (except cotton or wool) / Broad woven fabrics of natural fibres (except cotton or wool)",ExternalProductDetail,BaseComparableOffer
